Date,RSI_2,RSI_5,RSI_14,RSI_20
6/21/1996,14.24857039,32.25668808,45.04733905,46.9606914
6/24/1996,20.46737105,34.54132436,45.72542464,47.40785524
6/25/1996,13.87915221,29.35700052,43.23136675,45.64467465
6/26/1996,11.55459295,27.30768852,42.20370234,44.91386383
6/27/1996,5.009821158,19.02188616,37.26793936,41.30316837
6/28/1996,3.536394172,16.14003141,35.1104896,39.66142638
7/1/1996,11.21637853,19.0265363,35.89018129,40.15120081
7/2/1996,40.39905432,30.75338339,39.10444203,42.17195159
7/3/1996,41.79883921,31.33548432,39.26359509,42.27178614
7/5/1996,86.50100816,64.75524472,51.91941313,50.67634199
7/8/1996,88.77170047,68.03254593,53.73257181,51.96526632
7/9/1996,51.88057017,51.75683911,48.23966116,48.23537552
7/10/1996,52.51710608,52.05285443,48.36129392,48.31913791
7/11/1996,85.53176699,74.03707154,59.95583441,56.76653619
7/12/1996,64.47994004,63.15863518,55.75685335,53.87218417
7/15/1996,86.06270912,78.82145191,66.34834835,62.3309677
7/16/1996,85.80372851,78.68850964,66.29204008,62.29124876
7/17/1996,61.41224594,66.79329032,61.38094206,58.82782481
7/18/1996,37.79049501,52.76270879,54.98333283,54.1902072
7/19/1996,29.07713888,46.65463462,51.96909204,51.95649744
7/22/1996,72.99241607,67.7305304,62.36266221,60.07966103
7/23/1996,79.78679469,72.45643232,65.27624757,62.48970118
7/24/1996,76.98372118,71.24826048,64.75798989,62.10980942
7/25/1996,38.83909667,51.89584788,55.89647959,55.50660309
7/26/1996,22.80156869,39.66198651,49.08593727,50.20311461
7/29/1996,58.10973456,56.43336295,56.7663543,56.18492107
7/30/1996,62.4080892,58.72775155,57.90041929,57.0870279
7/31/1996,45.41106182,50.90459382,54.19634066,54.23574563
8/1/1996,35.83401434,46.08518142,51.87042302,52.43670767
8/2/1996,16.57876897,32.52046671,44.378464,46.49166903
8/5/1996,38.97238239,41.86803264,48.03919333,49.24248673
8/6/1996,33.94846402,39.45745886,46.82565001,48.28458315
8/7/1996,25.90928171,35.51954558,44.87660263,46.75224979
8/8/1996,23.49071548,34.32790757,44.3039087,46.30500965
8/9/1996,19.75619589,32.55837539,43.50093381,45.68550644
8/12/1996,16.79031779,31.13190519,42.88407775,45.21501451
8/13/1996,57.23584099,43.58847234,46.31010141,47.59505629
8/14/1996,41.15939453,39.04806988,44.76873998,46.45972606
8/15/1996,28.03516419,34.28616853,43.06246752,45.20177813
8/16/1996,17.28662127,28.8060587,40.89169082,43.59071462
8/19/1996,41.21247336,37.31472624,43.06780591,45.04613731
8/20/1996,27.30472878,31.93772995,41.16178913,43.65770513
8/21/1996,22.81374572,29.92536947,40.41650565,43.11506612
8/22/1996,11.68968511,23.16848684,37.60281375,41.04871241
8/23/1996,38.0015521,33.60667992,40.1913705,42.72123275
8/26/1996,71.04333313,53.12022234,46.28700182,46.76986534
8/27/1996,60.2128973,49.21477324,45.17701427,46.00169009
8/28/1996,59.70721597,49.05448292,45.13406429,45.97232602
8/29/1996,83.28724502,64.56541823,50.7524427,49.74483314
8/30/1996,89.67827277,71.8260047,54.28991808,52.21596501
9/3/1996,94.98964852,80.62861153,59.98178325,56.37825604
9/4/1996,95.402823,81.4389081,60.59394356,56.83791707
9/5/1996,98.0525879,88.0416926,66.61314744,61.52108461
9/6/1996,38.05511514,49.50539843,51.30258646,50.93863029
9/9/1996,31.73432739,44.43999996,48.70002889,49.01740291
9/10/1996,30.60101217,43.64342504,48.30970584,48.73053138
9/11/1996,28.00936872,42.08002865,47.6036201,48.21872997
9/12/1996,26.41958339,41.24030727,47.25311166,47.9681626
9/13/1996,15.28543114,34.22781159,44.26539695,45.82877568
9/16/1996,28.74092758,38.00628798,45.370833,46.57608157
9/17/1996,46.06160148,43.27677157,46.89196203,47.59911893
9/18/1996,52.73268482,45.43175344,47.49827633,48.00382157
9/19/1996,62.57005469,48.74225396,48.39257624,48.59438632
9/20/1996,36.85320205,41.92051927,46.49578432,47.33261923
9/23/1996,72.71265164,57.23127193,50.8917879,50.22523881
9/24/1996,71.95609787,57.0086722,50.83654989,50.18951313
9/25/1996,52.94637497,51.48104989,49.51195806,49.34173786
9/26/1996,44.51074565,48.76735475,48.85962034,48.9267299
9/27/1996,43.56415876,48.48849091,48.79699107,48.88747557
9/30/1996,84.79313562,67.46375143,54.1489826,52.30256204
10/1/1996,86.52968963,69.07212413,54.74522038,52.69300796
10/2/1996,59.1657128,59.53642677,52.76044476,51.49788186
10/3/1996,58.14408258,59.17331555,52.6846402,51.45249403
10/4/1996,9.528743429,24.23493352,40.42618673,43.51936324
10/7/1996,24.44092425,31.83496295,42.6750051,44.92249108
10/8/1996,45.04196489,42.3551649,45.98705036,47.01782341
10/9/1996,61.93457565,52.00115391,49.38683403,49.21893493
10/10/1996,67.00539881,55.01235405,50.49960058,49.94673602
10/11/1996,27.93357777,36.02707129,43.35128389,45.18671369
10/14/1996,30.97754388,37.33554099,43.78118154,45.46188023
10/15/1996,60.3130127,51.28502033,48.65206759,48.62144841
10/16/1996,49.86727103,47.14691951,47.21203605,47.66869626
10/17/1996,41.05627799,43.65509444,46.00677402,46.87202197
10/18/1996,28.11455566,37.81750423,43.9202788,45.4856754
10/21/1996,68.60256812,56.7465658,50.48243663,49.74241974
10/22/1996,77.48094678,63.04610995,53.21944544,51.59449145
10/23/1996,78.56341652,63.79931966,53.54695482,51.81645093
10/24/1996,86.88489719,70.21091576,56.42334317,53.77492513
10/25/1996,91.42442723,75.03461664,58.90206621,55.50142264
10/28/1996,96.37070956,83.46741801,64.57011729,59.65475522
10/29/1996,91.83076696,81.57793619,64.02947247,59.32254363
10/30/1996,93.38817301,83.1075553,65.07389833,60.10024532
10/31/1996,61.07653627,70.17255905,61.53252668,57.9481531
11/1/1996,46.67348147,63.15856521,59.47067761,56.68097596
11/4/1996,57.03564015,65.94370579,60.43907194,57.34868897
11/5/1996,32.44677535,53.35841104,56.66728466,55.03293807
11/6/1996,15.25092915,38.13182077,50.75060956,51.24459304
11/7/1996,33.81938396,44.80293936,52.62126455,52.45742469
11/8/1996,11.43242799,25.29854147,42.35171195,45.39294917
11/11/1996,5.177291801,15.46692705,33.76173911,38.72925686
11/12/1996,41.56151905,37.5578226,43.13616857,45.14380672
11/13/1996,34.4927498,33.78539558,40.92649739,43.44341033
11/14/1996,21.59727315,26.35169494,36.26779195,39.76285244
11/15/1996,39.25055092,35.21532749,40.05614739,42.41717781
11/18/1996,58.11316048,45.67602231,44.74797367,45.76307691
11/19/1996,60.75846555,47.15795414,45.41056867,46.23782705
11/20/1996,75.6481832,56.37547775,49.59114065,49.24856753
11/21/1996,66.57548156,53.68482297,48.63563012,48.56481629
11/22/1996,35.04901846,41.73376057,44.08515276,45.265449
11/25/1996,64.45541874,55.56054587,49.93104048,49.46414204
11/26/1996,79.41996942,65.94413789,55.29309711,53.476371
11/27/1996,78.94961407,65.77016418,55.23330806,53.43434768
11/29/1996,81.85161834,67.61559229,56.14779581,54.11582781
12/2/1996,90.48616973,74.77734726,59.99104429,57.0148428
12/3/1996,94.32865822,79.85315733,63.26576927,59.56169326
12/4/1996,58.74149189,64.32051444,58.16492557,56.07326293
12/5/1996,64.38478428,66.50935433,59.15291762,56.81683447
12/6/1996,78.60123779,72.95607322,62.24626291,59.16693998
12/9/1996,40.47119903,53.50757886,55.19877631,54.28578565
12/10/1996,45.30647503,55.24692067,55.84946964,54.76188053
12/11/1996,79.64522359,72.40203984,63.67610131,60.71079257
12/12/1996,85.49055512,76.93973134,66.40562753,62.9020374
12/13/1996,89.31583142,80.18866587,68.51270906,64.62392421
12/16/1996,93.13408579,83.99407838,71.23140076,66.89289184
12/17/1996,53.9387921,63.99771379,63.29417144,61.29705699
12/18/1996,31.75599855,48.62589734,55.90816258,55.86701007
12/19/1996,24.48381338,42.70005612,52.73365209,53.4722537
12/20/1996,27.54693207,43.7131443,53.08493236,53.72857501
12/23/1996,51.51547181,51.98941462,55.93578229,55.80564971
12/24/1996,31.6822697,42.5239307,51.69023,52.67364499
12/26/1996,29.79383701,41.52811266,51.23294633,52.33514735
12/27/1996,54.30616419,49.96450024,53.85713727,54.18980666
12/30/1996,66.61141281,55.39863709,55.65624188,55.47006907
12/31/1996,86.63842314,69.93665613,61.60734676,59.84253861
1/2/1997,88.28324305,71.66587419,62.44979312,60.47831027
1/3/1997,32.85511361,43.95002458,51.40750168,52.50401866
1/6/1997,50.48643718,52.3171582,54.6556241,54.86665469
1/7/1997,39.44680849,46.41006209,52.00904646,52.90333218
1/8/1997,60.69480569,56.192676,55.78943245,55.64974392
1/9/1997,71.84923249,62.39412773,58.4306148,57.60396978
1/10/1997,39.62455935,47.10639013,52.06400022,52.92585066
1/13/1997,45.6260556,49.54047095,52.96487552,53.57533399
1/14/1997,32.48076423,43.08287066,50.22015785,51.54838249
1/15/1997,38.5386254,45.04343174,50.84264438,51.98342078
1/16/1997,49.5142632,48.48332132,51.88401906,52.7037209
1/17/1997,22.00593544,35.89976608,46.91470632,49.09499119
1/20/1997,21.45853516,35.56073247,46.76779588,48.98717981
1/21/1997,10.82342471,27.38732917,42.9711128,46.18291545
1/22/1997,6.451947199,21.88583305,39.81487123,43.78436363
1/23/1997,56.7144776,46.57100898,47.70310293,49.10406259
1/24/1997,71.18623004,56.78398989,51.91148568,52.07183253
1/27/1997,80.58376393,64.61702798,55.6055963,54.74590652
1/28/1997,85.53041309,69.28536383,58.02007469,56.52564009
1/29/1997,64.0182788,60.8184257,55.19208822,54.54509688
1/30/1997,40.97931739,49.91132717,51.20702002,51.71013149
1/31/1997,40.97931739,49.91132717,51.20702002,51.71013149
2/3/1997,47.1708417,51.71609528,51.78544364,52.1073432
2/4/1997,38.83732123,48.83668262,50.90379271,51.50079699
2/5/1997,84.23506861,70.35783232,59.0257279,57.18704208
2/6/1997,52.16623121,55.0227807,53.76408084,53.54728486
2/7/1997,28.98954153,40.27521292,47.42302784,48.96600067
2/10/1997,63.12283657,58.71684919,55.27302364,54.62712717
2/11/1997,49.30824113,51.32688255,52.03833859,52.26181459
2/12/1997,39.87555636,46.28924706,49.78877099,50.60398517
2/13/1997,34.7831731,43.66536102,48.63936989,49.75840283
2/14/1997,33.49972923,43.07929748,48.39994007,49.58440829
2/18/1997,57.79412215,51.24578398,51.0831004,51.43872016
2/19/1997,78.45521465,62.5339096,55.42872231,54.51292256
2/20/1997,86.90712257,69.88867495,58.87031648,57.02424894
2/21/1997,53.2330945,55.76668153,54.06224022,53.67907316
2/24/1997,35.97237619,46.46511242,50.41975568,51.08148119
2/25/1997,41.57554115,48.49774645,51.11559274,51.56673535
2/26/1997,65.88542241,58.71023365,54.80485443,54.1586925
2/27/1997,73.33171116,62.6827153,56.38267174,55.28281378
2/28/1997,73.83562077,62.93443801,56.47843166,55.35043978
3/3/1997,56.90146436,58.00444565,55.11709477,54.44270366
3/4/1997,39.45158202,51.75000193,53.34582058,53.263479
3/5/1997,13.48674204,33.57042495,46.62665638,48.6342694
3/6/1997,53.60985314,51.48742645,52.26987664,52.43697293
3/7/1997,29.53502091,37.33043554,46.14480187,48.05962129
3/10/1997,24.90674829,34.2160467,44.60007837,46.92497841
3/11/1997,36.55725704,38.98800133,46.11011837,47.93334365
3/12/1997,52.48157868,45.78393699,48.28493814,49.38726362
3/13/1997,60.00980356,49.18031499,49.37933764,50.11853423
3/14/1997,61.03846384,49.60123853,49.50653301,50.2024666
3/17/1997,87.82270926,67.82907397,56.22475494,54.75896443
3/18/1997,90.48951772,71.22505785,57.85836515,55.91082339
3/19/1997,93.69600348,75.94348234,60.31526527,57.66330691
3/20/1997,60.532047,62.59919245,56.49237263,55.1688933
3/21/1997,23.62547322,38.63190054,47.08447651,48.66515556
3/24/1997,37.45769711,44.76848798,49.27330147,50.15715741
3/25/1997,23.5970699,35.54603026,44.9645497,47.05246312
3/26/1997,14.28233248,27.54513183,40.50537855,43.71408855
3/27/1997,63.88091075,55.45099836,52.26759295,52.00604772
3/31/1997,78.14865678,66.94425741,58.82842839,57.00884551
4/1/1997,53.17364487,53.75294114,52.67885747,52.4576644
4/2/1997,59.9646351,57.32367084,54.48275006,53.82719365
4/3/1997,56.99957482,56.08116334,53.95578167,53.44066662
4/4/1997,24.55181564,38.32078614,45.54557835,47.11125161
4/7/1997,18.6894071,33.62645514,42.91291145,45.05307949
4/8/1997,18.06051912,33.15265176,42.65607706,44.85304833
4/9/1997,24.58587078,35.03567389,43.27959635,45.29027753
4/10/1997,47.91706219,42.34427702,45.65388593,46.94654355
4/11/1997,70.63158885,52.93422222,49.43366858,49.6158393
4/14/1997,44.57928575,44.22609659,46.34828767,47.37980177
4/15/1997,26.32136553,35.45180229,42.76301668,44.72632238
4/16/1997,18.20125354,30.22606363,40.33535237,42.89457569
4/17/1997,54.84984733,46.74854652,46.08745452,46.89992065
4/18/1997,55.95639929,47.30829466,46.2948388,47.04571478
4/21/1997,80.34382049,63.04156309,52.85278937,51.74113234
4/22/1997,59.21410261,54.63156645,50.04006346,49.75110358
4/23/1997,75.32529507,64.13471679,54.34851193,52.89944611
4/24/1997,79.70873331,67.14554603,55.83624511,54.00269611
4/25/1997,83.68387889,69.91634865,57.20250592,55.0142616
4/28/1997,86.10775869,71.6215841,58.02852242,55.62269836
4/29/1997,30.81420516,46.27499418,49.7449002,49.91455105
4/30/1997,40.22247377,49.76113537,50.97022216,50.78113827
5/1/1997,34.82399234,46.98090885,49.97797251,50.08955229
5/2/1997,9.94779361,25.63357924,39.69409844,42.53449913
5/5/1997,58.87197211,53.67531133,51.55196251,51.12730332
5/6/1997,66.39731648,58.79864536,54.20336361,53.14878518
5/7/1997,71.68596287,62.2116892,55.96074261,54.49379798
5/8/1997,69.02545226,61.21814838,55.58760678,54.22692552
5/9/1997,38.34199417,47.99586965,50.41062895,50.49444902
5/12/1997,42.97121493,49.5865441,51.00578903,50.92621501
5/13/1997,60.68271979,56.04067858,53.40259282,52.66030488
5/14/1997,68.11068865,59.17652704,54.59260087,53.52254068
5/15/1997,31.04033653,43.48813215,48.94828543,49.53058442
5/16/1997,67.90325721,60.96019005,55.83133735,54.53903179
5/19/1997,65.07427868,59.75815469,55.39746869,54.2326525
5/20/1997,25.6047726,37.73412043,45.95858589,47.34424348
5/21/1997,26.20961482,37.98123752,46.04732307,47.4074367
5/22/1997,19.99265486,33.86834648,44.07031858,45.93157865
5/23/1997,13.49597952,28.80432931,41.48823938,43.98629535
5/27/1997,54.57241864,46.58373247,47.59134424,48.25494814
5/28/1997,52.24655068,45.72728655,47.26123654,48.01482124
5/29/1997,43.25860131,42.66790751,46.1466442,47.21307743
5/30/1997,51.45003035,45.52742943,47.02192387,47.81135412
6/2/1997,84.41162198,65.62010522,54.7211796,53.24453058
6/3/1997,55.70526091,53.61199692,50.7244515,50.45371164
6/4/1997,58.00073337,54.6783184,51.1341656,50.74415866
6/5/1997,65.70272907,58.02337702,52.36023429,51.60471763
6/6/1997,26.25659106,39.10674079,45.65687881,46.90526663
6/9/1997,44.54469771,46.7373353,48.25600393,48.701509
6/10/1997,34.25311048,41.67561682,46.33808832,47.34317759
6/11/1997,29.61077945,39.3614481,45.46229549,46.72416027
6/12/1997,21.71213038,35.16805473,43.8724977,45.60379735
6/13/1997,58.67392605,49.57717928,48.20995041,48.50201776
6/16/1997,71.80867437,57.10387358,50.88535625,50.33012475
6/17/1997,79.59218292,62.48045185,52.96788526,51.76833679
6/18/1997,84.17878113,66.0544296,54.41746254,52.77342729
6/19/1997,59.22242022,57.79624117,52.26025792,51.36845287
6/20/1997,63.81947619,59.53093301,52.83264896,51.75378984
6/23/1997,86.47000006,72.80845823,58.15442256,55.42519409
6/24/1997,60.60212323,61.75656663,55.12536257,53.48274228
6/25/1997,77.58754039,70.75374616,58.99056505,56.20457357
6/26/1997,82.38415239,73.86086814,60.52447145,57.30893138
6/27/1997,51.42840117,59.61134791,56.29442006,54.59841296
6/30/1997,62.38278765,63.92624954,57.92237219,55.73420837
7/1/1997,39.52343944,52.43371955,54.22271552,53.33883038
7/2/1997,16.83132512,34.28931271,46.42916263,48.02315407
7/3/1997,7.49574456,21.42384028,37.97245709,41.71109581
7/7/1997,41.44306508,40.18866737,45.39750037,46.82475737
7/8/1997,35.86664605,37.17936026,43.81047037,45.63738823
7/9/1997,66.14973466,55.07288746,51.81082453,51.37584231
7/10/1997,54.79134368,50.06445594,49.59638195,49.76157518
7/11/1997,37.49072798,41.87653569,45.83568298,46.98431621
7/14/1997,51.4069226,48.0422184,48.37182625,48.79857335
7/15/1997,37.45577546,42.06913807,45.80855737,46.91817984
7/16/1997,50.07130536,46.97911275,47.65327597,48.21859044
7/17/1997,74.93183535,60.2354806,53.2429679,52.24502731
7/18/1997,88.07035149,72.43191028,59.99245448,57.37661235
7/21/1997,92.33184248,78.12368708,63.93542355,60.52507839
7/22/1997,52.52093252,57.84870203,55.62606474,54.54086762
7/23/1997,44.71010443,53.35996535,53.6096418,53.05314659
7/24/1997,38.49756318,49.99254641,52.1445804,51.97625041
7/25/1997,35.4547499,48.48080099,51.52338737,51.52407369
7/28/1997,65.36883266,59.25341506,55.64787745,54.54897671
7/29/1997,69.15313656,60.98116116,56.35007141,55.06849157
7/30/1997,43.94324446,51.76275089,53.19200677,52.84853101
7/31/1997,48.00503696,52.98123235,53.59011972,53.13194054
8/1/1997,73.71577161,63.05900305,57.10787256,55.65095691
8/4/1997,55.82416949,56.7518027,55.17181675,54.32620316
8/5/1997,23.73227289,39.25268595,48.61315949,49.71110234
8/6/1997,17.05693384,33.60879464,45.95661612,47.77696338
8/7/1997,14.21138454,31.06508507,44.71417456,46.86829133
8/8/1997,74.79842464,63.18665456,56.74993542,55.42100339
8/11/1997,77.54034813,65.41526513,57.8820774,56.27273479
8/12/1997,85.18413879,71.8744069,61.31223431,58.88052253
8/13/1997,89.42561329,76.08552245,63.79450643,60.80876997
8/14/1997,50.06085642,57.24991467,56.66175535,55.77947638
8/15/1997,69.31567614,66.66197528,61.09139743,59.15079409
8/18/1997,67.00220591,65.62684341,60.69457555,58.8694484
8/19/1997,32.17190962,46.77761922,52.75497245,53.13124921
8/20/1997,18.93997151,35.74083177,46.86942848,48.66845064
8/21/1997,61.22603413,57.1748583,56.13766879,55.59197413
8/22/1997,69.22407618,62.19983891,58.70123154,57.58688324
8/25/1997,56.85255069,56.59534829,56.22504227,55.73787051
8/26/1997,65.86130652,60.7707539,58.08962629,57.1596087
8/27/1997,53.38752706,55.95218575,56.17697795,55.75669501
8/28/1997,59.50659686,58.07410625,56.98415787,56.35497965
8/29/1997,66.16846746,60.36529875,57.8166353,56.96600782
9/2/1997,53.92557813,56.93057356,56.73435605,56.20588537
9/3/1997,69.42259427,61.7052942,58.26295915,57.29839339
9/4/1997,77.91281737,65.22956727,59.4329633,58.13391911
9/5/1997,34.63576937,48.99651141,54.52036981,54.75885279
9/8/1997,39.37155523,50.38557038,54.89486676,55.01593754
9/9/1997,24.36602085,42.51252675,52.28112199,53.21663929
9/10/1997,58.91061228,54.93812302,55.6112278,55.46563901
9/11/1997,81.60052039,69.28029964,60.87672155,59.1748998
9/12/1997,54.28732419,56.23452607,56.51393,56.19006213
9/15/1997,66.11378749,62.17571136,58.71738715,57.74568581
9/16/1997,28.23900063,39.77953825,49.44068661,51.1540581
9/17/1997,37.26884775,43.84552871,50.83479209,52.11546105
9/18/1997,27.51243844,38.05297713,48.16156398,50.16755958
9/19/1997,18.73278073,31.998279,45.12687962,47.92278972
9/22/1997,13.1280731,27.34210442,42.56398547,45.99542034
9/23/1997,12.45076827,26.77538812,42.25234385,45.76118336
9/24/1997,45.9273644,38.92745944,45.66243409,47.98622356
9/25/1997,57.97838082,44.4579895,47.32868194,49.08283273
9/26/1997,33.48869986,35.91952079,44.15522787,46.81577568
9/29/1997,32.6033908,35.56820537,44.01969585,46.71867183
9/30/1997,64.50616557,49.10733558,47.90318276,49.22518249
10/1/1997,39.91563808,40.29208564,45.00106076,47.20221327
10/2/1997,38.07076104,39.56973079,44.7548694,47.03022995
10/3/1997,18.91993499,30.11171817,41.22673979,44.54229988
10/6/1997,24.39058422,31.98246368,41.698933,44.83611961
10/7/1997,8.385969677,19.91791016,35.87552364,40.57926816
10/8/1997,32.53334182,31.23678282,39.18451893,42.65795632
10/9/1997,70.25892314,55.46894303,48.34696608,48.70316531
10/10/1997,29.34419941,32.57189259,38.11840327,41.13400351
10/13/1997,39.81722126,38.62822826,40.79213833,42.98745287
10/14/1997,35.62396598,36.54302545,39.81630724,42.24800876
10/15/1997,37.8071596,37.44351227,40.15714988,42.47887507
10/16/1997,55.79649254,44.94390019,42.92767998,44.34768514
10/17/1997,78.42184053,59.14817388,49.03688543,48.5862724
10/20/1997,47.75954708,46.98451519,44.74559999,45.54088005
10/21/1997,27.77520812,36.06576594,40.12959636,42.13858102
10/22/1997,38.48265942,40.65510812,41.9101179,43.37046849
10/23/1997,80.21452524,67.33929701,55.39177964,53.27719971
10/24/1997,81.30832551,68.32225394,56.02068161,53.76559369
10/27/1997,95.9910607,87.79319413,73.62011915,68.86065516
10/28/1997,96.049609,87.90540357,73.76162507,68.99435283
10/29/1997,97.45832908,90.54434434,77.09259189,72.16877944
10/30/1997,98.69042669,93.52587841,81.51497248,76.59438979
10/31/1997,65.43677412,73.96615047,71.21957366,68.59060713
11/3/1997,43.98972453,59.54985447,62.99629938,62.02581703
11/4/1997,45.33352201,60.01742643,63.2237837,62.21567679
11/5/1997,44.69018549,59.68625519,63.05764304,62.08530271
11/6/1997,51.41269868,61.34969947,63.7215486,62.61989191
11/7/1997,82.20016148,73.70293572,69.32512009,67.22353009
11/10/1997,83.70693238,74.64896966,69.81122155,67.63080143
11/11/1997,76.92395559,72.47620621,68.9976831,67.02354146
11/12/1997,86.50400336,77.13928037,71.10464487,68.74445498
11/13/1997,57.21803645,66.09488001,67.08942922,65.78181269
11/14/1997,25.30541132,46.32839109,58.32605705,59.13642366
11/17/1997,15.97624592,37.04819366,53.13551739,55.05993024
11/18/1997,15.84982541,36.92018848,53.06254248,55.00250856
11/19/1997,9.659028863,30.16644062,49.15670925,51.93177787
11/20/1997,4.968819166,22.28506743,43.6149234,47.45037543
11/21/1997,4.186118248,20.62513587,42.30321345,46.37178112
11/24/1997,54.60963868,44.11149057,49.89406818,51.78242276
11/25/1997,45.01987763,40.25460363,48.0657755,50.34331281
11/26/1997,45.01987763,40.25460363,48.0657755,50.34331281
11/28/1997,26.38053557,32.85685418,44.70308631,47.72819541
12/1/1997,16.69465024,27.2440333,41.77757554,45.41413741
12/2/1997,14.69928305,25.93370329,41.06782004,44.8513508
12/3/1997,7.772102694,20.15164736,37.65990196,42.12628881
12/4/1997,7.527455337,19.90677451,37.50658191,42.00308841
12/5/1997,4.421816511,16.35853649,35.22127253,40.16828926
12/8/1997,26.27582366,24.13142038,37.18548244,41.45451485
12/9/1997,32.00388687,26.15410561,37.6827466,41.77731032
12/10/1997,65.84150757,41.94192702,41.87335971,44.50796012
12/11/1997,88.34984077,65.10976399,51.00925327,50.78128523
12/12/1997,89.34174718,66.61499893,51.7739158,51.32529724
12/15/1997,71.92159939,60.65919145,50.18232238,50.2199314
12/16/1997,43.065931,48.69147152,46.66144292,47.7464232
12/17/1997,48.47960846,50.72825179,47.35246485,48.21403853
12/18/1997,66.9223181,58.46304597,50.06216804,50.04882683
12/19/1997,85.24953362,71.07251127,55.71328472,54.00795734
12/22/1997,67.71554919,63.8282255,53.68530876,52.64298618
12/23/1997,80.39673569,71.21145685,57.18637921,55.1391558
12/24/1997,83.46862463,73.27588608,58.25275888,55.90876478
12/26/1997,53.05305415,60.56440355,54.69283463,53.5557986
12/29/1997,22.52257812,39.9433026,47.05235908,48.26623312
12/30/1997,12.24823774,28.59124447,41.07755506,43.84735433
12/31/1997,11.08384207,27.16870612,40.23709846,43.20964637
1/2/1998,9.030422233,24.80694029,38.87806537,42.1824557
1/5/1998,36.946936,35.52289688,42.20999366,44.39381375
1/6/1998,61.47328643,47.85556635,46.52910071,47.31966317
1/7/1998,48.60295664,43.34076744,44.89742127,46.16218317
1/8/1998,65.74320403,51.99873107,48.00965325,48.27862835
1/9/1998,85.88041353,68.47823029,55.65977363,53.72449666
1/12/1998,70.36858137,62.08394061,53.54919181,52.27952759
1/13/1998,32.69201457,42.0440615,45.65850079,46.67280804
1/14/1998,23.34886896,35.24251796,42.32880303,44.19329527
1/15/1998,21.40982656,33.8540798,41.64141288,43.67855114
1/16/1998,12.25223858,26.373147,37.7051495,40.69253596
1/20/1998,12.25223858,26.373147,37.7051495,40.69253596
1/21/1998,40.32799732,36.2850886,40.84347656,42.80022775
1/22/1998,55.58771575,42.89007636,43.04438765,44.28852074
1/23/1998,59.53026932,44.63909908,43.61521547,44.67240942
1/26/1998,73.73718347,51.83073716,45.97212242,46.25221344
1/27/1998,31.0185161,36.81941902,41.1518749,42.88915638
1/28/1998,28.01152677,35.3037438,40.58860719,42.48844238
1/29/1998,21.81755031,32.19842282,39.45882675,41.68995298
1/30/1998,19.04434408,30.77241884,38.94886216,41.33188541
2/2/1998,17.05697173,29.8044565,38.62204547,41.1053526
2/3/1998,8.606352411,24.09845158,36.56024472,39.6731743
2/4/1998,7.621334684,23.17259853,36.2001472,39.42235227
2/5/1998,55.1272077,40.17971474,40.0983217,41.80464111
2/6/1998,30.40541122,31.39040189,37.51002286,40.06100668
2/9/1998,63.31136994,49.17804628,42.78587336,43.36790344
2/10/1998,39.39867416,38.8378913,39.71175217,41.31951506
2/11/1998,33.43854673,35.98169103,38.7727207,40.68471851
2/12/1998,21.90154331,29.86367492,36.61902564,39.21617449
2/13/1998,28.19076872,32.20461564,37.25101225,39.60355372
2/17/1998,64.27896366,49.2163241,42.39791038,42.80461324
2/18/1998,33.80747267,36.18778084,38.36648234,40.13412702
2/19/1998,42.04895599,39.99974699,39.59721206,40.90830978
2/20/1998,24.06855984,31.08612051,36.47564011,38.80086431
2/23/1998,23.89439951,30.99194346,36.44066363,38.77702869
2/24/1998,45.27708041,38.97826575,38.70763102,40.16641146
2/25/1998,24.41355784,30.41351603,35.92386957,38.31507136
2/26/1998,25.12238985,30.66390986,35.99141993,38.35593101
2/27/1998,22.58079269,29.63983292,35.66904373,38.14365348
3/2/1998,65.03240247,46.72148157,40.25588484,40.89155803
3/3/1998,54.52201903,43.73523566,39.54779379,40.44934846
3/4/1998,75.71572382,55.90937261,43.38865088,42.78803666
3/5/1998,91.16158551,73.26411816,51.62186082,48.13481131
3/6/1998,40.24756709,45.04995855,42.7826061,42.59299629
3/9/1998,60.43255195,57.11732562,48.5324057,46.52915601
3/10/1998,44.05023251,47.86042883,44.97812065,44.19396102
3/11/1998,34.56347685,42.30661115,42.71568809,42.67594957
3/12/1998,24.99411043,36.31353805,40.15108824,40.92654124
3/13/1998,42.23621442,43.2475529,42.7959315,42.69924131
3/16/1998,36.72972547,40.92290955,41.9326934,42.12219051
3/17/1998,44.82264721,43.64900503,42.85889056,42.73167284
3/18/1998,30.42398214,38.40354251,41.12527387,41.5971552
3/19/1998,17.99993549,31.82869534,38.72144747,39.99985971
3/20/1998,60.4789049,49.89237325,44.78870187,43.96430494
3/23/1998,80.97978298,65.22848815,51.87079419,48.8834223
3/24/1998,85.58729716,69.78745625,54.44318359,50.74858585
3/25/1998,93.97400586,81.14804768,62.63803884,57.05113857
3/26/1998,94.60080797,82.21538955,63.57183636,57.80520611
3/27/1998,96.09149648,84.74835135,65.80988841,59.62468573
3/30/1998,97.76236445,88.34109787,69.43725819,62.6719902
3/31/1998,79.02551536,79.98147339,66.63651587,60.88786106
4/1/1998,50.80826354,65.59266745,61.50202408,57.56389548
4/2/1998,27.08528387,48.47829009,54.18662957,52.63045979
4/3/1998,25.06462834,46.79188289,53.40322887,52.09088064
